Racha_Local,Racha_Visita,Dif_Goles_Local,Dif_Goles_Visita,xG_Favor_Local,xG_Contra_Local,xG_Favor_Visita,xG_Contra_Visita,Pts_Totales_Local,Pts_Totales_Visita,FTR,B365H,B365D,B365A
2,1,-3,-4,1.1833333333333333,2.4166666666666665,1.6833333333333333,2.1833333333333336,35,34,H,2.45,3.2,3.1
4,0,-1,-6,1.45,1.833333333333333,1.0666666666666667,1.8333333333333333,60,16,H,1.14,8.0,19.0
1,6,-2,2,2.466666666666667,1.3833333333333335,1.8666666666666665,2.1166666666666667,45,48,H,2.15,3.5,3.3
5,2,1,-1,1.6833333333333333,1.9000000000000001,1.3166666666666667,1.5,65,24,H,1.33,5.0,9.5
9,4,7,-2,2.3333333333333335,1.4666666666666668,1.3166666666666664,2.2666666666666666,56,43,H,1.67,3.9,5.0
7,3,6,1,1.5666666666666667,2.05,2.533333333333333,1.2,35,39,H,2.88,2.63,3.0
3,9,-4,3,1.9333333333333333,2.1666666666666665,1.4333333333333333,2.283333333333333,40,37,D,2.25,3.0,3.4
9,9,7,11,3.1333333333333333,1.5166666666666666,2.5166666666666666,1.55,54,59,H,2.3,3.6,2.75
5,3,1,0,2.0,2.466666666666667,0.85,0.85,54,32,H,1.4,4.5,8.5
4,7,0,3,1.6500000000000001,2.8166666666666664,2.433333333333333,1.4166666666666667,29,63,H,5.75,4.2,1.55
0,7,-6,4,1.5,2.1166666666666667,1.6166666666666665,1.5833333333333333,15,68,A,13.0,5.0,1.29
1,7,-2,3,2.0,2.4499999999999997,2.6999999999999997,1.7333333333333334,26,36,A,3.75,3.3,2.05
1,1,-2,-5,1.3,1.7833333333333332,1.25,2.8833333333333333,35,10,D,1.48,4.33,6.5
3,1,0,-2,1.0666666666666667,1.55,1.6833333333333333,2.733333333333333,43,28,D,1.85,3.1,5.0
7,4,4,-1,2.466666666666667,0.7666666666666667,2.4499999999999997,0.9666666666666667,70,43,H,1.3,5.75,8.0
2,1,-1,-4,1.0999999999999999,2.1333333333333333,2.316666666666667,1.9166666666666667,43,48,H,2.4,3.75,2.63
4,7,0,5,1.0833333333333333,1.9833333333333334,2.6999999999999997,0.8833333333333333,38,55,A,3.7,3.6,1.91
3,4,-7,0,1.45,2.8666666666666667,2.1833333333333336,1.7166666666666668,43,48,D,2.45,3.6,2.63
1,6,-5,1,1.2,2.6166666666666667,2.2666666666666666,1.4666666666666668,18,76,A,11.0,6.25,1.22
1,9,-4,4,2.0500000000000003,1.7999999999999998,2.1333333333333333,1.1500000000000001,38,35,A,2.0,3.6,3.6
0,5,-7,1,1.1833333333333333,2.8666666666666667,1.9333333333333333,2.6999999999999997,16,38,A,4.5,3.4,1.83
7,6,2,1,1.3833333333333335,1.8666666666666665,2.066666666666667,1.8333333333333333,51,41,D,1.7,3.7,5.0
0,3,-3,-2,1.7833333333333332,1.9333333333333333,1.95,2.05,36,30,D,2.0,3.1,4.2
6,5,1,2,3.233333333333333,1.75,1.6833333333333333,1.3666666666666665,66,57,H,1.65,3.9,5.25
4,3,3,0,2.533333333333333,2.216666666666667,0.7833333333333333,1.7333333333333334,51,61,A,2.5,3.4,2.75
4,7,-1,3,1.9166666666666667,0.9666666666666667,1.8666666666666665,1.6500000000000001,57,71,H,3.4,3.1,2.3
4,5,0,1,1.2833333333333334,3.6333333333333333,1.95,0.9833333333333333,21,63,A,8.0,4.5,1.4
3,5,-1,1,2.15,2.0166666666666666,3.0,1.3,48,54,A,2.7,3.7,2.35
2,4,-3,0,1.1500000000000001,1.8666666666666665,1.4666666666666666,1.8666666666666665,24,24,D,2.25,3.0,3.6
3,3,-1,-1,1.9333333333333333,2.0,1.6166666666666665,2.783333333333333,37,57,A,2.45,3.6,2.63
0,4,-5,0,2.15,2.6,1.6833333333333333,1.3499999999999999,34,48,A,2.88,3.3,2.45
7,9,5,7,2.8000000000000003,1.2833333333333332,3.783333333333333,1.4000000000000001,58,57,H,1.8,4.1,3.9
7,4,2,1,2.1166666666666667,1.4833333333333334,1.0166666666666666,1.5666666666666667,73,44,H,1.2,7.0,13.0
7,9,2,7,1.5666666666666664,2.533333333333333,1.7833333333333332,2.183333333333333,38,38,D,1.95,3.3,4.1
5,1,4,-8,2.3666666666666667,0.6,1.0999999999999999,2.8333333333333335,66,44,D,1.4,4.75,7.5
3,7,0,2,1.2166666666666668,1.2833333333333334,2.7000000000000006,1.5666666666666667,28,59,H,4.75,3.6,1.75
4,5,0,1,1.5333333333333332,1.4666666666666668,2.1999999999999997,1.2333333333333334,39,56,A,3.3,3.2,2.3
3,6,1,1,2.5,1.2,2.9,1.3333333333333333,39,69,A,4.75,3.6,1.75
4,4,0,0,1.8333333333333333,1.7333333333333332,2.1333333333333333,1.9666666666666668,31,42,H,2.35,3.0,3.4
3,5,-2,1,2.4166666666666665,1.5999999999999999,1.7666666666666666,1.75,43,52,H,2.5,3.4,2.8
4,6,1,1,1.1500000000000001,2.15,1.7166666666666668,2.1166666666666667,57,32,H,1.36,5.25,7.0
2,0,-1,-6,1.3,2.1333333333333333,1.5999999999999999,2.3666666666666667,40,40,H,2.4,2.9,3.3
4,5,1,1,1.3333333333333333,1.3333333333333333,2.1,1.4833333333333334,30,53,A,3.1,3.1,2.45
4,0,1,-7,2.3833333333333333,1.7333333333333332,1.1833333333333333,3.25,51,16,H,1.2,7.0,13.0
7,1,2,-2,2.433333333333333,2.716666666666667,1.8499999999999999,1.9333333333333333,41,37,H,2.5,3.0,3.2
6,1,2,-6,2.3333333333333335,1.5166666666666666,1.8333333333333333,2.033333333333333,63,41,H,1.53,4.0,6.5
2,0,-1,-4,1.4666666666666668,1.6166666666666665,2.5666666666666664,2.533333333333333,29,34,D,2.75,3.1,2.75
9,1,4,-4,2.0500000000000003,1.2833333333333334,1.25,3.2833333333333337,38,18,H,1.5,4.2,6.25
1,3,-5,-1,1.5666666666666667,3.033333333333333,1.9000000000000001,2.35,11,48,A,5.25,4.0,1.6
6,1,5,-5,2.216666666666667,2.5166666666666666,0.9833333333333334,3.6333333333333333,59,21,H,1.18,7.5,13.0
5,4,1,-1,3.3333333333333335,1.1666666666666667,1.4333333333333333,2.3000000000000003,57,38,H,1.55,4.0,6.0
1,2,-3,-1,2.2333333333333334,2.35,1.6333333333333335,2.0833333333333335,48,36,H,1.67,4.2,4.75
9,4,6,-1,2.716666666666667,2.0333333333333337,1.6166666666666665,1.5666666666666667,39,39,H,1.85,3.4,4.75
6,1,2,-4,1.0166666666666666,1.4333333333333333,2.25,2.3666666666666667,64,26,D,1.25,6.0,11.0
4,0,0,-4,2.4166666666666665,1.5166666666666666,1.1333333333333333,2.3000000000000003,59,15,H,1.2,7.5,12.0
4,5,1,1,1.5833333333333333,1.5666666666666667,1.5333333333333332,2.1166666666666667,71,57,A,1.73,3.8,4.75
4,7,-2,3,1.3333333333333333,2.6166666666666667,1.2666666666666666,2.3833333333333333,52,39,H,1.44,5.0,6.25
6,3,1,-1,3.15,1.4666666666666668,2.5666666666666664,1.6833333333333333,79,37,H,1.25,6.0,11.0
5,1,1,-4,1.7333333333333334,1.4333333333333333,1.4666666666666668,1.7333333333333332,49,38,D,1.67,4.0,4.5
5,2,1,-3,2.033333333333333,1.6666666666666667,1.1,2.0166666666666666,56,25,H,1.83,3.5,4.5
7,4,4,1,1.95,1.0333333333333334,1.55,2.033333333333333,71,43,H,1.42,4.33,8.0
5,4,1,3,1.9833333333333332,1.8333333333333333,2.15,2.1666666666666665,25,51,A,4.75,4.0,1.7
0,4,-7,-1,1.7833333333333332,2.4166666666666665,1.8,0.7999999999999999,40,60,D,4.5,3.5,1.85
7,5,3,1,2.183333333333333,1.45,1.3499999999999999,1.6500000000000001,59,31,D,1.53,4.5,5.75
2,1,-1,-3,1.0833333333333333,0.9833333333333334,1.0833333333333333,1.366666666666667,32,30,A,2.5,2.75,3.5
3,5,-1,2,1.6500000000000001,2.766666666666667,1.6666666666666667,1.8833333333333335,60,46,A,2.15,3.5,3.25
9,9,6,6,2.983333333333333,1.2833333333333332,1.9166666666666667,1.3166666666666667,61,41,H,1.4,4.75,7.5
3,4,-1,-1,1.2833333333333334,2.0500000000000003,1.9166666666666667,1.45,43,25,D,2.5,2.88,3.25
1,0,-5,-4,1.7666666666666666,1.75,2.266666666666666,2.0500000000000003,41,39,H,2.38,3.0,3.4
1,1,-4,-4,1.2666666666666666,3.4500000000000006,1.3833333333333335,2.9499999999999997,18,11,H,2.3,3.6,2.88
3,1,-2,-7,1.5499999999999998,2.4333333333333336,0.75,3.483333333333334,38,21,D,1.45,4.33,6.5
6,3,5,-1,3.1166666666666667,1.6166666666666665,2.033333333333333,1.9333333333333333,57,51,H,1.77,3.75,4.5
3,1,-1,-6,1.3666666666666665,1.4500000000000002,2.1166666666666667,1.8,33,41,A,2.2,3.2,3.5
5,9,1,5,1.4333333333333333,1.8499999999999999,2.2666666666666666,1.6666666666666667,32,42,A,3.1,3.3,2.3
1,9,-4,6,1.9333333333333336,2.7999999999999994,1.9833333333333332,0.5833333333333334,27,74,A,7.0,3.8,1.55
3,1,0,-3,1.3333333333333333,2.0500000000000003,1.0666666666666667,1.0666666666666667,71,32,H,1.3,5.25,10.0
4,6,0,4,1.5666666666666664,1.05,2.283333333333333,1.4333333333333333,34,66,D,3.7,3.1,2.15
4,9,-2,3,1.7333333333333334,2.0166666666666666,1.95,2.3000000000000003,55,44,H,1.53,4.2,6.0
6,5,2,1,1.3666666666666665,1.7166666666666666,2.1666666666666665,1.7166666666666668,32,39,A,2.63,3.3,2.7
0,9,-7,3,1.7666666666666666,2.9499999999999997,3.3666666666666667,1.2500000000000002,16,76,A,15.0,8.0,1.14
5,5,4,1,2.4333333333333336,0.9666666666666667,1.3833333333333335,2.0,67,50,A,2.05,3.7,3.4
9,3,3,0,2.5833333333333335,1.8999999999999997,3.1,1.45,72,46,H,1.33,5.75,7.0
1,0,-2,-7,1.7833333333333332,2.6666666666666665,1.9833333333333332,2.3,36,37,D,2.1,3.7,3.25
1,5,-4,2,1.5166666666666666,2.1999999999999997,2.6833333333333336,1.7,25,60,A,4.33,3.6,1.83
0,7,-4,3,1.0999999999999999,1.9833333333333332,1.5999999999999999,1.4666666666666668,15,65,A,13.0,6.0,1.22
7,7,2,2,1.9666666666666668,1.7166666666666668,1.3833333333333335,1.3833333333333335,60,59,H,1.65,3.7,5.5
4,6,-1,2,1.5,1.1166666666666667,2.1999999999999997,1.4333333333333333,61,62,D,2.4,3.1,3.2
4,6,-1,5,2.716666666666667,2.5166666666666666,2.316666666666667,1.9333333333333333,51,62,D,2.88,3.7,2.3
1,2,-2,-1,1.5666666666666667,1.5666666666666664,0.7666666666666667,1.2166666666666666,37,30,D,1.77,3.5,4.75
1,6,-3,2,1.2166666666666666,1.5166666666666666,1.3833333333333335,1.9166666666666667,42,60,D,2.55,3.0,3.0
4,6,0,5,1.1833333333333333,2.25,2.9499999999999997,1.6833333333333333,39,54,A,3.3,3.0,2.38
7,9,2,6,3.35,1.2166666666666668,3.533333333333333,1.0999999999999999,60,82,H,2.15,3.7,3.1
7,1,4,-4,1.8,1.7666666666666668,2.066666666666667,1.3166666666666667,49,39,H,1.65,4.1,4.75
2,3,-5,-2,1.3166666666666667,2.3833333333333333,1.7666666666666666,2.1666666666666665,45,60,D,2.25,3.4,3.2
1,4,-3,1,2.2166666666666663,2.2166666666666663,0.7666666666666667,2.966666666666667,35,44,H,2.0,3.1,4.2
1,6,-3,5,0.8666666666666667,1.8166666666666667,1.6333333333333335,1.5666666666666667,39,54,A,4.75,3.7,1.8
6,5,2,1,1.366666666666667,1.4166666666666667,1.1500000000000001,1.25,57,62,H,2.3,3.4,3.0
3,4,-1,-2,1.25,1.5999999999999999,2.3000000000000003,1.4333333333333333,32,44,A,2.45,3.25,3.0
4,2,2,-1,1.3333333333333333,1.3666666666666665,1.0666666666666667,1.25,67,43,H,1.67,3.7,5.0
1,9,-7,5,0.8333333333333334,2.4499999999999997,2.35,1.9666666666666668,22,52,A,5.0,4.0,1.65
1,9,-3,4,1.4000000000000001,2.1666666666666665,2.0833333333333335,1.05,11,64,D,11.0,7.5,1.2
6,4,3,-1,1.4000000000000001,1.0833333333333333,1.95,2.3833333333333333,41,52,A,2.7,3.5,2.5
5,6,1,3,1.2333333333333334,1.7166666666666668,2.1666666666666665,1.7833333333333332,53,60,A,2.4,3.6,2.75
7,4,3,1,2.2333333333333334,1.4666666666666668,1.5333333333333332,1.25,63,63,D,2.45,3.2,3.0
3,1,-1,-3,1.6166666666666665,1.8999999999999997,1.2666666666666666,2.466666666666667,51,39,A,1.82,3.4,4.5
9,3,5,0,1.9333333333333333,1.6166666666666665,1.1666666666666667,1.3166666666666667,45,33,H,1.73,3.8,4.75
1,0,-2,-6,0.6,3.1333333333333333,1.8499999999999999,2.75,44,16,H,1.33,5.25,9.0
1,4,-2,0,1.5333333333333332,1.7666666666666666,1.5333333333333332,2.016666666666667,25,32,H,2.15,3.3,3.5
3,2,1,-1,3.1666666666666665,1.95,1.9833333333333334,1.2833333333333332,46,38,H,1.8,3.6,4.5
5,0,1,-3,2.1,1.5666666666666664,1.7833333333333332,2.4,42,39,H,2.0,3.0,4.33
4,6,-1,0,1.933333333333333,1.6500000000000001,1.6500000000000001,2.1333333333333333,38,58,A,3.1,3.8,2.1
3,1,0,-2,1.0166666666666666,1.8333333333333333,1.4166666666666667,3.0333333333333337,31,39,H,2.4,3.0,3.2
4,3,-1,-2,1.7,2.0833333333333335,1.05,2.733333333333333,61,21,D,1.33,5.25,8.0
1,2,-2,-1,2.15,1.3,1.5833333333333333,2.1333333333333333,39,37,A,1.9,3.6,4.0
4,9,0,4,2.1,1.633333333333333,2.8666666666666667,0.9833333333333334,63,63,H,2.1,3.75,3.1
1,3,-5,0,1.7166666666666666,1.9666666666666666,1.3666666666666665,2.0500000000000003,38,46,A,2.63,3.6,2.5
6,4,3,3,3.0666666666666664,1.5,2.516666666666667,1.0666666666666667,82,67,D,2.0,3.6,3.6
0,1,-4,-4,0.8333333333333334,1.25,1.6500000000000001,2.0666666666666664,32,27,D,2.15,3.0,3.75
4,3,0,-1,1.4333333333333333,1.5166666666666666,1.0666666666666667,1.7166666666666668,44,74,A,5.75,4.0,1.57
9,0,4,-4,1.4333333333333333,0.5333333333333333,1.2833333333333334,2.0500000000000003,77,39,D,1.3,5.25,11.0
9,9,3,3,3.966666666666667,1.5333333333333334,2.8833333333333333,2.0166666666666666,79,75,H,1.9,3.7,3.2
4,5,0,1,0.9166666666666666,1.9333333333333336,1.0833333333333333,0.8166666666666668,61,35,H,1.8,2.9,4.5
9,6,7,0,3.383333333333333,2.033333333333333,1.7166666666666666,1.95,57,44,D,1.62,3.75,5.75
4,0,-1,-7,1.8666666666666665,1.2,1.55,2.183333333333333,44,15,A,1.48,4.2,7.0
2,6,-2,1,1.7833333333333332,1.7,1.6500000000000001,1.5666666666666667,26,59,H,3.1,3.2,2.38
7,9,5,3,2.0833333333333335,1.6833333333333333,2.016666666666667,1.5333333333333332,68,63,H,1.95,3.6,3.75
1,0,-2,-3,2.9333333333333336,1.3333333333333333,1.3,2.0500000000000003,38,32,H,1.67,3.7,5.25
1,6,-5,3,0.8000000000000002,1.3333333333333333,2.716666666666667,2.3666666666666667,43,49,A,2.3,3.3,3.1
0,4,-6,0,2.1166666666666667,2.566666666666667,1.3666666666666665,1.2,16,38,A,4.75,3.9,1.73
6,3,1,-1,2.466666666666667,3.15,0.9166666666666666,3.75,75,47,H,1.38,5.25,7.0
4,7,0,4,0.7666666666666666,0.9333333333333332,2.4,1.45,35,45,H,2.1,3.1,3.7
9,5,4,1,2.216666666666667,1.0,1.383333333333333,2.35,61,34,H,1.33,5.75,8.0
4,7,-1,7,1.7,1.9166666666666667,1.9333333333333333,1.2333333333333334,45,70,H,3.6,3.3,2.1
0,9,-3,3,1.7833333333333332,2.783333333333333,4.3500000000000005,1.2,39,82,A,9.0,5.75,1.3
0,7,-5,2,1.7,2.716666666666667,1.25,1.0333333333333334,39,64,A,3.2,2.75,2.63
6,7,-1,5,2.483333333333333,1.3499999999999999,2.8666666666666667,2.1166666666666667,47,58,D,3.0,3.2,2.4
6,1,1,-3,2.316666666666667,1.633333333333333,2.5833333333333335,1.5833333333333333,63,39,H,1.44,5.0,6.25
6,1,1,-6,1.2833333333333332,1.8833333333333335,0.9833333333333333,2.983333333333333,63,38,H,1.3,6.0,8.5
1,7,-2,5,1.0833333333333333,2.6666666666666665,2.2666666666666666,1.95,40,71,A,4.5,3.9,1.75
0,4,-3,0,2.0333333333333337,2.4166666666666665,1.1833333333333333,1.3,16,38,A,6.0,3.75,1.6
1,7,-2,3,1.2833333333333334,2.2,2.1333333333333333,0.7333333333333334,32,78,D,6.25,4.2,1.5
3,3,-5,-1,1.7,2.2666666666666666,1.5999999999999999,1.0,18,28,A,5.0,3.6,1.73
2,1,-1,-4,1.2,1.5833333333333333,1.45,1.6500000000000001,28,44,H,1.83,3.4,4.6
6,9,1,5,2.1833333333333336,1.7666666666666666,1.7333333333333334,1.5999999999999999,63,60,H,2.3,3.6,2.9
6,5,2,1,1.7333333333333334,1.8,2.3000000000000003,1.3666666666666665,77,64,D,1.62,4.2,5.0
3,2,-1,-2,1.3,1.7,1.2166666666666668,1.6833333333333333,59,62,H,2.75,3.0,2.75
3,4,-1,-1,1.2833333333333332,1.5999999999999999,1.3333333333333333,1.3,33,29,H,2.6,3.0,3.0
4,5,2,1,1.9166666666666667,0.9833333333333334,2.466666666666667,2.3833333333333333,70,59,H,1.91,3.6,3.8
6,7,1,2,1.7666666666666668,2.9499999999999997,2.7166666666666663,1.1500000000000001,52,48,A,1.75,3.9,4.33
0,4,-3,-2,1.4666666666666668,1.8999999999999997,2.15,2.9,32,34,A,2.9,3.5,2.35
3,0,-1,-6,1.1166666666666667,3.733333333333333,1.05,2.1333333333333333,47,39,A,2.0,3.2,4.2
4,0,0,-4,1.7999999999999998,2.066666666666667,1.7333333333333332,2.65,48,39,H,1.8,3.3,4.75
4,6,0,1,2.9,1.5166666666666666,3.483333333333333,2.4833333333333334,41,78,A,4.2,4.0,1.75
1,6,-5,1,1.45,1.3666666666666665,1.6499999999999997,1.5666666666666667,43,41,H,2.05,3.1,4.1
6,7,3,3,1.8999999999999997,1.7,0.9833333333333334,0.9500000000000001,45,67,A,2.2,3.0,3.8
9,9,4,6,2.983333333333333,1.3833333333333335,2.466666666666667,1.6833333333333333,85,64,A,1.83,4.1,3.75
1,9,-3,4,0.8000000000000002,1.3333333333333333,1.9666666666666668,1.133333333333333,33,48,D,3.5,3.3,2.15
5,4,2,0,1.5,1.7666666666666666,1.95,0.9166666666666666,64,44,H,1.38,4.75,8.5
9,3,4,-2,2.033333333333333,2.0500000000000003,2.3166666666666664,1.7666666666666668,55,51,A,1.91,3.9,3.6
2,7,-1,5,2.3666666666666667,1.7333333333333334,2.483333333333333,0.8166666666666665,68,66,H,1.95,3.7,3.7
4,2,1,-2,1.5333333333333332,2.316666666666667,1.9833333333333334,1.883333333333333,40,62,A,2.75,3.3,2.55
4,1,1,-3,1.7166666666666668,2.466666666666667,0.7833333333333333,2.5,42,12,H,1.4,4.75,7.5
4,1,-1,-4,1.7333333333333332,1.9166666666666667,1.3499999999999999,2.1,22,22,H,2.3,3.6,2.9
7,4,3,2,1.7666666666666666,1.7833333333333332,2.3333333333333335,2.3666666666666667,55,83,H,2.6,3.75,2.45
7,4,2,0,2.1166666666666667,0.65,1.1500000000000001,2.033333333333333,65,53,H,1.55,4.33,5.75
5,3,2,0,2.6666666666666665,1.6333333333333335,1.5999999999999999,1.0,49,41,H,2.25,3.3,3.2
2,3,-3,1,2.033333333333333,3.133333333333333,1.5333333333333332,1.7166666666666666,59,45,D,1.91,3.75,3.75
7,7,3,3,2.1333333333333333,1.5333333333333332,1.7166666666666668,1.3833333333333335,49,78,A,5.0,4.2,1.65
5,3,1,0,2.1166666666666667,1.0833333333333333,1.6166666666666665,1.5666666666666667,79,36,H,1.2,7.0,12.0
7,3,2,-1,2.0166666666666666,1.95,1.0833333333333333,3.483333333333333,51,47,D,1.53,4.2,6.25
3,6,-4,1,1.3166666666666667,1.3333333333333333,1.9333333333333336,2.3833333333333333,42,52,A,4.1,3.75,1.85
6,7,1,4,1.4833333333333332,1.1666666666666667,1.7833333333333332,2.183333333333333,41,51,D,3.2,3.2,2.35
6,0,-1,-3,2.283333333333333,2.283333333333333,1.7666666666666668,1.95,37,16,H,1.3,5.5,9.5
6,3,1,-5,1.8333333333333333,2.0,1.8,2.15,60,18,H,1.22,7.0,11.0
6,3,2,-4,3.4666666666666663,1.75,2.1,1.8666666666666665,81,46,H,1.42,5.0,6.5
0,0,-5,-3,1.9166666666666667,1.8833333333333335,1.4166666666666667,1.8166666666666664,39,32,H,1.38,4.75,8.0
1,1,-3,-2,1.4666666666666668,1.6666666666666667,1.6166666666666665,2.9499999999999997,62,40,A,1.5,4.5,6.0
3,7,-2,4,1.25,1.7166666666666668,1.8499999999999999,1.5166666666666666,53,25,H,1.33,5.25,8.5
0,6,-5,1,1.1666666666666667,1.9000000000000001,2.3333333333333335,2.2833333333333337,41,55,D,2.7,3.7,2.45
1,7,-4,3,0.7000000000000001,2.766666666666667,2.2166666666666663,1.9833333333333332,38,58,A,4.2,4.33,1.7
3,6,-1,5,1.4833333333333334,2.466666666666667,3.0,1.55,41,73,A,3.8,3.75,1.91
9,3,5,-2,2.1333333333333333,2.4,1.9833333333333334,1.9333333333333333,67,41,H,1.48,5.0,6.0
9,6,4,2,1.4000000000000001,0.75,3.183333333333333,1.3166666666666667,70,85,A,3.2,3.75,2.1
1,4,-4,0,0.6666666666666666,2.283333333333333,2.1666666666666665,1.8166666666666667,12,71,A,8.5,6.0,1.3
5,6,1,1,1.9166666666666667,2.1666666666666665,1.9333333333333333,1.3999999999999997,65,66,A,3.0,3.75,2.2
4,7,1,4,2.3000000000000003,1.3499999999999999,2.033333333333333,1.9000000000000001,66,45,A,1.33,5.5,8.5
0,9,-4,4,1.7333333333333334,1.8333333333333333,1.8666666666666665,1.2,39,66,H,4.33,4.2,1.7
1,6,-3,2,1.8666666666666665,1.8833333333333335,2.0166666666666666,1.7833333333333332,44,66,A,5.5,4.2,1.57
1,4,-3,1,1.8166666666666667,1.633333333333333,1.7,1.8166666666666667,22,40,A,3.0,3.8,2.2
4,5,-2,2,1.1500000000000001,1.7333333333333334,1.9333333333333333,1.5833333333333333,29,67,A,5.75,4.33,1.53
3,3,-2,-1,1.6499999999999997,1.7166666666666668,1.5,1.6166666666666665,44,62,A,3.7,3.6,2.0
3,7,-2,3,2.35,2.1333333333333333,1.9833333333333334,0.5666666666666668,54,68,A,5.0,4.2,1.6
5,4,1,0,1.9666666666666668,1.2166666666666666,1.3,1.2,65,31,A,1.53,3.7,7.5
6,2,2,-1,1.5166666666666666,1.2,1.0666666666666667,1.5333333333333332,31,34,A,1.95,3.2,4.33
9,1,6,-2,2.1333333333333333,2.183333333333333,1.1666666666666667,1.5833333333333333,74,33,A,1.75,3.5,5.0
1,7,-3,4,1.9166666666666667,3.5500000000000003,3.25,1.3333333333333333,83,52,D,1.4,6.0,5.75
9,0,6,0,2.3000000000000003,3.1666666666666665,1.2,1.2,70,0,H,1.4,4.75,8.0
3,5,-4,1,1.5,3.15,2.5,1.9166666666666667,41,52,A,2.25,3.25,3.3
2,3,-1,-1,2.066666666666667,3.1999999999999997,1.9333333333333333,1.1500000000000001,84,56,H,1.3,6.0,8.5
1,7,-4,4,1.8666666666666665,2.466666666666667,2.466666666666667,0.8833333333333333,42,71,A,6.25,4.75,1.45
0,0,-7,0,0.65,3.5666666666666664,1.2,1.2,38,0,H,1.38,4.75,8.5
0,6,0,3,1.2,1.2,2.0833333333333335,2.1333333333333333,0,43,H,3.25,3.4,2.25
6,3,1,0,1.5999999999999999,2.1333333333333333,2.466666666666667,1.9000000000000001,66,66,D,2.25,3.5,2.9
9,3,6,-3,3.1166666666666667,1.5333333333333332,2.3833333333333333,2.5,61,54,D,1.91,3.6,4.0
7,0,2,0,2.0500000000000003,1.5,1.2,1.2,42,0,H,2.15,3.0,3.8
1,3,-2,-2,1.1166666666666667,1.883333333333333,2.15,2.0166666666666666,46,46,D,2.6,2.9,3.1
1,6,-2,4,0.8333333333333334,3.766666666666666,2.5166666666666666,0.9333333333333332,48,88,A,7.0,5.0,1.4
6,7,0,4,1.25,1.3833333333333335,3.25,1.2666666666666666,69,53,D,1.62,4.33,4.5
3,7,-1,2,2.4166666666666665,1.2333333333333334,2.733333333333333,1.7833333333333334,42,74,A,3.6,3.6,1.95
4,4,0,0,1.6833333333333333,1.8333333333333333,2.4499999999999997,2.4499999999999997,65,56,H,2.2,3.3,3.5
3,6,-2,5,1.5499999999999998,1.7333333333333334,3.5,1.4833333333333334,42,76,H,6.0,3.9,1.57
6,3,0,-3,1.1833333333333333,1.2,1.55,2.3000000000000003,70,41,H,1.57,3.9,6.0
6,3,1,-2,2.45,1.2666666666666666,1.05,1.6166666666666665,55,42,A,1.73,3.5,5.25
0,9,0,5,1.2,1.2,2.4333333333333336,2.0833333333333335,0,48,H,2.38,3.3,3.0
0,2,0,-3,1.2,1.2,2.0,2.716666666666667,0,60,D,3.4,3.3,2.2
9,7,5,4,3.883333333333333,0.7166666666666668,1.8333333333333333,2.25,84,52,H,1.22,6.25,13.0
3,7,-2,2,2.1333333333333333,1.9666666666666668,1.4000000000000001,1.1333333333333335,43,70,A,4.75,3.8,1.73
2,7,-3,2,2.1333333333333333,2.0833333333333335,2.0166666666666666,1.4500000000000002,61,45,H,1.91,3.4,4.2
9,3,3,1,2.233333333333333,2.1166666666666667,0.65,0.21666666666666667,77,3,H,1.27,6.25,9.5
0,5,0,2,1.2,1.2,2.6833333333333336,1.0,0,82,A,6.0,4.0,1.57
0,3,-3,3,0.6333333333333333,0.8666666666666666,0.6666666666666666,0.6,0,3,H,2.2,3.2,3.5
1,4,-3,0,2.1666666666666665,2.5500000000000003,1.55,2.1333333333333333,56,67,H,3.1,3.6,2.2
3,1,-2,-6,1.8333333333333333,2.066666666666667,1.8499999999999999,2.8000000000000003,56,42,H,1.8,3.8,4.2
0,6,-1,5,0.4166666666666667,0.65,3.1166666666666667,0.85,0,91,A,11.0,6.0,1.25
6,1,6,0,3.5,1.7000000000000002,0.3,0.6,76,1,D,1.25,5.25,15.0
6,0,2,0,2.1166666666666667,1.7166666666666666,1.2,1.2,63,0,A,1.33,5.25,9.0
4,7,1,2,1.4166666666666667,3.0500000000000003,1.5,2.0,43,34,D,1.9,3.3,4.5
1,3,-4,-2,0.7333333333333334,3.016666666666667,2.6333333333333333,0.9833333333333334,48,55,D,3.0,3.1,2.55
9,3,8,-2,2.183333333333333,1.2999999999999998,1.2833333333333332,2.8166666666666664,74,41,A,1.48,4.5,6.25
6,0,3,-5,2.1666666666666665,1.6500000000000001,1.883333333333333,1.6500000000000001,69,62,H,2.1,3.3,3.5
3,6,-1,1,1.45,1.9833333333333334,2.3000000000000003,1.5166666666666666,36,65,D,3.25,3.3,2.25
4,3,-1,0,1.8,2.183333333333333,2.65,1.1333333333333333,55,42,D,3.25,3.5,2.15
6,7,2,4,1.7666666666666666,1.8333333333333333,3.3666666666666667,1.3833333333333335,48,62,H,3.1,3.3,2.3
5,6,2,2,2.466666666666667,1.6500000000000001,1.7166666666666668,1.5333333333333332,54,68,D,2.35,3.3,3.1
0,9,-2,5,0.48333333333333334,1.4166666666666667,2.733333333333333,0.4833333333333334,0,87,A,9.5,5.5,1.3
6,0,1,0,2.0666666666666664,2.566666666666667,1.2,1.2,74,0,D,1.4,5.0,7.0
4,2,0,-1,2.216666666666667,1.9000000000000001,2.65,1.3499999999999999,49,65,H,2.4,3.25,3.0
